aX,aY,aZ,gX,gY,gZ
-1.478,-0.687,-0.048,202.820,80.627,24.841
-1.751,-0.684,-0.222,182.800,45.959,56.519
-1.947,-0.649,-0.302,148.987,-0.183,93.079
-2.035,-0.580,-0.287,115.112,-52.368,125.183
-2.068,-0.426,-0.187,96.008,-97.717,151.855
-2.067,-0.260,-0.042,90.576,-127.197,169.617
-1.968,-0.191,0.114,93.323,-132.507,176.880
-1.818,-0.124,0.208,111.572,-115.356,175.964
-1.668,-0.015,0.238,154.663,-87.158,169.373
-1.541,0.078,0.269,212.036,-56.702,155.396
-1.455,0.186,0.255,262.085,-30.457,134.766
-1.389,0.280,0.185,292.175,-16.235,117.371
-1.379,0.335,0.049,297.668,-15.137,108.032
-1.400,0.369,-0.050,283.020,-26.917,105.652
-1.356,0.403,-0.138,259.644,-55.237,106.506
-1.249,0.428,-0.124,240.906,-93.750,110.901
-1.148,0.488,-0.048,231.750,-128.845,117.004
-1.027,0.532,0.078,228.149,-151.672,119.812
-0.984,0.630,0.287,227.905,-161.987,123.901
-0.924,0.800,0.470,231.873,-169.434,129.333
-0.778,1.056,0.643,239.075,-177.063,127.869
-0.515,1.361,0.863,244.263,-183.777,120.728
-0.361,1.611,1.103,236.511,-187.744,111.023
-0.254,1.897,1.344,211.060,-190.613,105.225
-0.081,2.313,1.497,176.697,-190.918,109.253
0.052,2.787,1.460,133.118,-185.730,117.615
0.167,3.187,1.358,81.970,-182.007,112.122
0.633,3.388,1.402,36.926,-200.562,83.252
1.157,3.290,1.517,-3.235,-235.535,45.227
1.554,3.099,1.775,-49.866,-262.512,11.230
2.107,2.824,2.161,-97.351,-266.235,-14.282
2.556,2.499,2.367,-152.222,-240.662,-19.165
2.696,2.443,2.269,-205.505,-194.214,-1.648
2.605,2.603,1.975,-237.793,-148.987,14.648
2.476,2.740,1.623,-256.836,-122.986,7.935
2.377,2.705,1.335,-274.963,-120.728,-21.973
2.808,2.255,1.338,-303.650,-130.249,-69.397
2.442,1.463,0.945,-324.646,-132.080,-125.549
2.393,0.477,1.108,-287.109,-151.123,-208.313
2.441,-0.578,1.208,-263.611,-163.269,-259.460
2.319,-1.314,1.104,-250.122,-153.320,-272.278
2.168,-1.556,1.135,-237.061,-146.484,-246.582
1.904,-1.594,1.184,-231.995,-134.460,-215.576
1.741,-1.535,1.388,-235.352,-113.098,-191.895
1.562,-1.595,1.576,-227.234,-91.431,-181.396
1.288,-1.623,1.811,-205.322,-71.045,-184.082
1.250,-1.632,1.898,-179.443,-34.668,-181.335
1.254,-1.681,1.875,-151.672,-2.380,-180.969
1.126,-1.786,1.744,-118.774,20.203,-191.833
1.006,-1.868,1.584,-80.627,45.410,-198.120
0.886,-1.897,1.367,-44.983,67.200,-189.209
0.806,-1.835,1.109,-25.085,85.510,-165.466
0.720,-1.675,0.828,-20.691,101.929,-132.751
0.654,-1.441,0.554,-21.851,112.671,-101.318
0.571,-1.182,0.304,-18.799,116.028,-76.782
0.538,-0.966,0.167,-7.568,113.281,-62.622
0.488,-0.792,0.059,5.127,93.018,-59.143
0.472,-0.698,0.033,16.418,69.397,-54.565
0.446,-0.656,0.074,19.775,45.898,-48.096
0.453,-0.644,0.138,17.212,21.851,-37.964
0.489,-0.629,0.253,15.015,-1.099,-25.330
0.495,-0.578,0.393,14.771,-17.944,-13.611
0.543,-0.544,0.512,13.611,-23.254,-3.723
0.610,-0.531,0.607,12.756,-21.423,6.531
0.633,-0.483,0.658,13.916,-14.404,17.578
0.640,-0.400,0.668,15.930,-6.714,27.832
0.639,-0.301,0.654,16.724,-2.136,34.912
0.645,-0.225,0.638,14.648,-1.648,37.964
0.667,-0.181,0.609,11.108,-3.723,37.720
0.690,-0.160,0.570,7.812,-5.554,35.461
0.710,-0.161,0.513,5.676,-4.822,31.494
0.742,-0.175,0.440,5.493,-3.601,26.428
0.773,-0.202,0.379,7.446,-2.625,21.301
0.805,-0.240,0.338,8.972,-1.648,16.663
0.846,-0.282,0.308,9.155,-0.244,13.733
0.880,-0.316,0.281,9.399,2.686,12.756
0.899,-0.330,0.257,10.071,5.615,13.611
0.916,-0.318,0.237,10.803,7.080,14.771
0.927,-0.286,0.232,10.376,6.531,15.991
0.936,-0.255,0.229,8.423,3.357,16.052
0.948,-0.234,0.237,5.676,-1.404,14.648
0.954,-0.220,0.266,3.174,-6.409,12.512
0.965,-0.215,0.308,1.282,-11.108,10.071
0.974,-0.206,0.353,0.916,-14.038,7.935
0.136,3.725,0.249,12.512,-97.595,90.454
0.316,4.000,0.434,-27.405,-118.164,45.044
0.542,4.000,0.749,-66.589,-144.226,-28.870
0.910,4.000,1.232,-92.896,-169.800,-121.521
1.496,3.676,1.572,-108.459,-175.903,-215.088
1.944,2.765,1.926,-117.188,-158.203,-297.180
2.332,1.756,2.295,-116.455,-124.695,-364.136
2.651,0.613,2.617,-115.967,-78.247,-408.508
2.769,-0.649,2.754,-130.310,-14.099,-423.889
2.791,-1.821,2.778,-154.602,57.373,-412.537
2.726,-2.927,2.650,-157.104,121.704,-385.681
2.559,-3.573,2.522,-133.179,173.706,-348.999
2.249,-3.771,2.371,-95.825,218.933,-301.025
2.004,-3.745,2.122,-58.533,254.333,-258.484
1.747,-3.577,2.006,-22.705,270.996,-219.727
1.517,-3.361,1.960,9.216,277.832,-178.467
1.238,-3.316,1.890,33.386,277.039,-145.874
0.896,-3.299,1.754,53.589,267.517,-126.465
0.729,-3.228,1.614,76.294,257.568,-105.225
0.470,-3.192,1.425,104.004,247.620,-82.825
0.144,-3.034,1.207,132.629,233.643,-62.683
-0.099,-2.762,0.978,159.363,219.604,-37.720
-0.298,-2.449,0.860,179.871,215.759,-9.705
-0.498,-2.174,0.733,188.477,216.736,13.550
-0.687,-1.865,0.598,186.951,216.614,36.316
-0.828,-1.495,0.506,184.570,205.139,60.120
-0.937,-1.173,0.462,177.979,182.983,78.918
-1.020,-0.966,0.436,164.551,157.166,87.708
-1.072,-0.820,0.463,153.992,128.906,89.844
-1.098,-0.770,0.495,153.503,101.074,87.952
-1.102,-0.760,0.544,166.809,79.529,80.750
-1.125,-0.734,0.617,195.557,64.453,69.519
-1.139,-0.693,0.679,232.056,53.162,60.974
-1.162,-0.619,0.776,258.911,45.044,58.228
-1.146,-0.565,0.869,269.592,39.429,64.514
-1.213,-0.453,0.859,263.611,34.668,79.773
-1.195,-0.380,0.852,251.282,38.330,100.098
-1.187,-0.253,0.783,235.352,45.044,122.131
-1.181,-0.134,0.641,220.520,52.307,141.541
-1.200,-0.009,0.471,210.693,60.181,153.931
-1.214,0.139,0.301,207.397,62.134,160.889
-1.199,0.307,0.107,209.412,58.105,162.476
-1.161,0.446,-0.043,213.745,50.903,155.823
-1.093,0.578,-0.160,215.759,35.889,142.090
-1.002,0.682,-0.245,216.553,12.024,123.901
-0.902,0.778,-0.278,214.172,-13.611,104.614
-0.829,0.855,-0.259,208.191,-35.950,86.670
-0.794,0.941,-0.225,198.486,-53.467,71.533
-0.758,1.027,-0.206,187.866,-64.880,62.073
-0.766,1.133,-0.200,176.392,-71.716,56.213
-0.795,1.280,-0.159,164.978,-80.078,50.293
-0.781,1.455,-0.046,153.687,-92.285,41.260
-0.726,1.581,0.030,138.428,-105.469,27.771
-0.636,1.631,0.092,118.713,-118.713,13.367
-0.470,1.789,0.196,99.060,-134.644,0.549
-0.204,1.965,0.367,79.590,-150.940,-8.850
0.052,2.028,0.476,50.049,-165.588,-14.526
0.277,2.113,0.627,14.648,-182.007,-16.113
0.490,2.140,0.754,-10.315,-196.411,-15.686
0.639,2.139,0.884,-26.062,-206.482,-16.174
0.879,2.094,1.003,-34.241,-210.693,-24.780
1.185,1.930,1.091,-34.668,-207.581,-42.847
1.444,1.831,1.261,-34.180,-199.463,-60.303
1.725,1.713,1.361,-43.579,-181.641,-75.989
1.982,1.577,1.281,-66.040,-158.203,-85.205
2.138,1.557,1.084,-91.858,-135.254,-85.388
2.254,1.642,0.861,-117.554,-117.737,-84.656
2.339,1.712,0.652,-149.353,-113.525,-87.952
2.460,1.598,0.629,-202.393,-119.751,-94.360
2.359,1.365,0.559,-255.798,-124.573,-107.605
2.415,0.891,0.643,-259.521,-155.640,-142.395
2.464,0.137,0.650,-261.108,-160.583,-186.401
2.361,-0.635,1.328,-255.310,-154.175,-224.121
2.627,-1.538,1.170,-217.957,-113.831,-249.329
2.501,-2.152,1.256,-195.984,-34.119,-245.056
2.296,-2.418,0.918,-183.289,22.339,-194.702
2.115,-2.288,0.495,-168.396,64.209,-125.305
1.878,-1.900,0.173,-168.518,82.031,-54.810
1.696,-1.457,-0.151,-177.063,81.360,-3.479
1.555,-1.045,-0.224,-182.129,58.044,20.630
1.451,-0.835,-0.165,-169.678,20.996,17.395
1.357,-0.804,0.031,-147.095,-17.334,-4.456
1.267,-0.912,0.194,-127.808,-47.241,-32.227
1.200,-0.998,0.559,-111.450,-65.918,-51.941
1.127,-1.286,0.970,-95.886,-67.932,-61.401
1.063,-1.366,1.028,-90.881,-50.415,-62.378
1.025,-1.336,1.023,-81.909,-4.089,-42.664
0.963,-1.178,0.874,-61.951,32.654,-21.912
0.900,-0.957,0.702,-44.006,55.603,-6.348
0.844,-0.787,0.575,-38.574,61.951,0.366
0.767,-0.677,0.529,-36.743,53.528,0.671
0.717,-0.647,0.475,-32.776,40.222,-0.916
0.659,-0.627,0.405,-28.687,32.532,-4.150
0.604,-0.585,0.335,-21.973,27.466,-10.925
0.548,-0.517,0.297,-12.512,14.465,-19.287
0.509,-0.473,0.317,-7.751,-4.150,-26.855
0.552,-0.512,0.362,-11.597,-14.954,-30.151
0.587,-0.570,0.401,-17.761,-12.146,-26.733
0.600,-0.569,0.403,-17.090,-2.197,-18.372
0.643,-0.511,0.358,-13.000,6.653,-10.498
0.679,-0.453,0.291,-10.559,12.024,-4.700
0.706,-0.414,0.224,-10.010,14.526,-2.441
0.728,-0.390,0.176,-8.484,14.404,-2.869
0.762,-0.386,0.139,-5.493,11.292,-5.249
0.821,-0.419,0.134,-1.953,6.592,-7.690
0.804,-0.394,0.101,-0.671,0.549,-9.216
0.849,-0.370,0.107,-2.441,-0.610,-7.019
0.881,-0.344,0.117,-5.005,-2.014,-1.831
0.900,-0.305,0.122,-9.888,-2.686,4.944
0.919,-0.279,0.116,-14.343,-2.319,10.864
0.949,-0.249,0.115,-13.916,-2.014,12.390
0.970,-0.232,0.137,-8.423,-1.465,9.033
0.991,-0.254,0.150,-2.808,-0.732,3.296
0.999,-0.300,0.152,1.160,0.916,-1.831
0.993,-0.351,0.159,4.578,2.014,-4.883
0.990,-0.385,0.162,7.202,0.854,-5.127
0.978,-0.394,0.174,7.446,-1.465,-1.770
0.967,-0.379,0.191,4.883,-4.211,4.272
0.960,-0.340,0.206,1.953,-6.592,10.803
-0.282,3.309,-0.145,-56.519,-144.714,247.009
-0.142,4.000,-0.273,-100.220,-168.152,218.567
0.068,4.000,0.058,-125.000,-200.928,124.207
0.350,4.000,0.414,-138.123,-225.037,-3.174
0.501,3.918,0.878,-130.676,-238.708,-138.428
0.873,3.084,1.271,-108.704,-235.718,-262.085
1.264,2.297,1.734,-91.736,-213.196,-357.422
1.587,1.533,2.142,-83.557,-171.204,-426.514
1.833,0.678,2.485,-101.501,-121.033,-466.003
2.157,-0.458,2.834,-148.254,-65.369,-468.933
2.446,-1.432,3.191,-204.834,-20.203,-431.274
2.621,-2.181,3.577,-251.831,8.667,-368.225
2.715,-2.751,3.903,-275.452,41.321,-311.462
2.653,-3.025,4.000,-267.639,79.346,-277.039
2.432,-3.290,4.000,-223.206,127.502,-271.851
2.142,-3.545,3.973,-150.696,194.336,-293.152
1.663,-3.735,3.536,-52.185,265.808,-311.096
1.282,-3.849,3.004,46.631,328.857,-300.903
0.953,-3.786,2.468,111.450,379.944,-256.531
0.538,-3.509,1.923,142.029,405.762,-182.861
0.228,-3.154,1.444,137.512,409.729,-112.671
0.012,-2.906,1.073,120.667,397.949,-62.622
-0.155,-2.725,0.743,118.774,382.263,-40.833
-0.380,-2.487,0.590,144.714,354.065,-38.940
-0.615,-2.229,0.504,183.655,306.946,-40.405
-0.691,-2.034,0.358,210.632,262.573,-39.551
-0.678,-1.834,0.293,219.543,228.577,-31.616
-0.652,-1.631,0.243,223.572,200.317,-19.958
-0.667,-1.544,0.128,234.009,178.894,-19.531
-0.750,-1.599,-0.077,251.770,159.668,-36.255
-0.877,-1.735,-0.322,279.419,141.968,-63.416
-1.049,-1.778,-0.547,313.049,126.709,-93.201
-1.314,-1.700,-0.616,335.510,105.469,-120.056
-1.692,-1.730,-0.528,337.463,56.091,-138.245
-2.092,-2.017,-0.240,330.750,-34.607,-141.602
-2.287,-1.801,0.562,334.412,-168.518,-113.281
-2.304,-1.383,1.713,347.412,-307.129,-55.176
-2.100,-1.010,2.894,342.163,-380.310,12.329
-1.772,-0.610,3.704,296.814,-371.643,85.327
-1.180,-0.198,4.000,243.835,-285.034,165.466
-0.909,0.253,3.574,209.106,-173.645,244.324
-1.066,0.688,2.877,208.374,-71.289,317.505
-1.286,1.155,2.166,229.492,16.235,368.469
-1.634,1.636,1.476,257.446,71.533,385.071
-1.734,1.999,0.824,284.058,87.280,369.385
-1.653,2.354,0.311,292.419,71.411,323.669
-1.470,2.629,-0.040,281.128,33.691,258.667
-1.260,2.698,-0.144,254.395,-18.066,188.843
-1.060,2.627,-0.071,213.013,-72.449,122.009
-0.844,2.516,0.067,167.847,-113.281,66.345
-0.639,2.384,0.138,129.639,-126.099,30.518
-0.510,2.276,0.070,99.243,-114.197,11.597
-0.404,2.237,-0.075,82.275,-95.276,2.380
-0.310,2.225,-0.241,76.782,-85.876,-2.502
-0.234,2.200,-0.305,70.251,-90.637,-6.348
-0.044,2.184,-0.285,54.749,-107.483,-11.108
0.191,2.166,-0.194,29.175,-132.812,-15.869
0.390,2.097,-0.048,-6.104,-158.081,-21.912
0.581,1.961,0.176,-47.791,-171.143,-32.471
0.740,1.687,0.383,-86.060,-164.856,-46.021
0.815,1.375,0.492,-112.915,-144.836,-58.105
0.869,1.164,0.579,-118.652,-125.732,-64.453
0.968,1.002,0.676,-109.802,-112.793,-63.110
1.102,0.876,0.682,-106.750,-105.225,-56.458
1.233,0.844,0.642,-116.821,-103.271,-43.884
1.343,0.887,0.572,-132.996,-105.713,-25.940
1.436,1.013,0.454,-149.170,-116.028,-9.766
1.530,1.210,0.354,-164.001,-137.085,-2.808
1.713,1.339,0.469,-177.979,-167.969,-9.644
1.870,1.288,0.756,-193.787,-201.111,-35.400
1.999,1.096,1.099,-208.130,-223.145,-71.716
2.140,0.698,1.445,-215.881,-226.440,-108.398
2.303,0.213,1.651,-213.257,-209.351,-146.606
2.346,-0.258,1.674,-197.021,-172.180,-175.476
2.351,-0.567,1.551,-182.800,-123.291,-182.434
2.305,-0.746,1.308,-189.026,-79.224,-166.687
2.158,-0.771,1.044,-214.111,-52.979,-133.301
2.047,-0.762,0.820,-243.286,-45.959,-98.145
2.043,-0.887,0.628,-263.550,-51.758,-83.801
2.062,-1.137,0.526,-259.888,-60.913,-101.318
2.060,-1.486,0.529,-226.257,-69.763,-135.559
1.990,-1.845,0.696,-176.758,-70.740,-168.640
1.884,-2.179,0.889,-136.169,-56.885,-182.617
1.897,-2.510,1.044,-117.126,-27.954,-165.955
1.811,-2.576,0.953,-117.615,7.812,-124.023
1.647,-2.440,0.873,-113.953,42.908,-69.580
1.518,-2.111,0.767,-94.849,64.392,-16.296
1.428,-1.757,0.686,-76.660,72.693,25.635
1.293,-1.440,0.643,-66.345,73.486,46.570
1.155,-1.220,0.593,-51.392,72.449,47.974
1.057,-1.005,0.639,-30.884,72.205,38.208
0.900,-0.810,0.622,-11.353,62.927,34.912
0.788,-0.632,0.542,0.610,60.486,35.034
0.655,-0.461,0.461,5.005,56.641,36.560
0.557,-0.318,0.399,6.592,49.866,35.583
0.496,-0.226,0.346,7.202,43.762,29.480
0.452,-0.179,0.331,6.897,39.490,18.738
0.425,-0.177,0.308,7.751,33.508,5.554
0.419,-0.199,0.281,10.071,26.489,-5.493
0.427,-0.222,0.263,12.451,20.142,-12.146
0.447,-0.233,0.230,11.108,14.465,-13.611
0.476,-0.231,0.188,6.287,8.423,-10.864
0.498,-0.217,0.170,0.122,1.587,-5.493
0.514,-0.182,0.155,-5.127,-5.310,0.183
0.539,-0.150,0.154,-10.315,-12.146,5.005
0.567,-0.122,0.155,-15.137,-18.799,7.019
0.608,-0.117,0.158,-18.799,-23.743,5.737
0.657,-0.155,0.171,-20.264,-25.574,1.465
0.713,-0.201,0.188,-16.602,-25.269,-4.944
0.766,-0.240,0.197,-7.141,-22.949,-12.024
0.818,-0.278,0.185,0.916,-19.653,-18.066
0.864,-0.321,0.190,3.845,-16.846,-21.301
0.906,-0.365,0.206,3.357,-15.991,-20.935
0.944,-0.398,0.221,1.221,-15.442,-17.090
0.974,-0.411,0.227,-2.441,-14.221,-10.620
0.996,-0.415,0.220,-5.676,-12.817,-3.540
1.019,-0.399,0.224,-7.141,-11.902,2.014
1.038,-0.371,0.231,-6.409,-12.390,6.897
1.062,-0.340,0.249,-5.249,-13.733,9.583
0.001,2.566,-0.684,-46.265,-121.460,181.213
0.255,3.490,-0.766,-102.844,-136.597,220.276
0.424,4.000,-0.670,-144.836,-141.724,182.007
0.632,4.000,-0.375,-154.053,-144.592,70.068
0.866,3.988,0.302,-131.897,-156.982,-88.013
1.195,3.242,0.883,-102.478,-164.612,-237.183
1.478,2.301,1.342,-94.727,-144.958,-338.562
1.750,1.377,1.609,-108.826,-106.018,-389.954
1.889,0.437,1.771,-132.751,-68.726,-399.170
2.059,-0.464,1.990,-165.771,-50.659,-390.930
2.227,-1.418,2.530,-202.148,-47.668,-379.883
2.273,-2.392,3.139,-228.882,-40.833,-371.216
2.543,-3.376,3.728,-222.107,-9.705,-352.661
2.588,-3.986,3.996,-183.472,40.283,-325.439
2.310,-4.000,3.996,-119.080,109.314,-304.749
2.015,-4.000,3.695,-37.964,182.861,-284.851
1.671,-4.000,3.129,34.790,242.432,-238.342
1.217,-4.000,2.622,72.754,290.588,-176.147
0.942,-4.000,2.046,82.031,321.960,-112.732
0.564,-3.857,1.567,88.318,332.703,-53.162
0.299,-3.417,1.264,105.225,322.083,-10.071
0.164,-3.040,1.057,122.803,294.434,13.367
0.008,-2.724,0.979,137.024,265.381,23.743
-0.123,-2.406,0.944,154.907,243.652,30.396
-0.216,-2.062,0.925,175.415,225.952,33.020
-0.301,-1.729,0.933,193.665,203.796,32.227
-0.408,-1.445,0.930,205.139,174.805,33.081
-0.555,-1.234,0.960,209.839,145.691,35.217
-0.813,-1.125,1.000,210.876,121.826,36.804
-1.210,-1.117,1.018,204.956,104.858,44.861
-1.571,-1.040,1.011,195.862,88.745,66.223
-1.852,-0.885,0.977,191.833,72.266,94.299
-2.149,-0.577,0.912,192.383,59.265,123.596
-2.373,-0.264,0.838,186.768,47.119,151.978
-2.460,0.034,0.726,175.903,28.320,174.316
-2.531,0.291,0.602,171.753,3.662,186.035
-2.517,0.519,0.607,178.833,-15.076,182.068
-2.370,0.665,0.662,197.998,-26.123,157.471
-2.157,0.700,0.641,229.614,-29.968,119.202
-1.884,0.663,0.547,266.479,-26.611,77.759
-1.601,0.622,0.359,303.223,-23.560,40.344
-1.316,0.598,0.128,329.163,-28.809,14.709
-1.061,0.713,-0.044,334.717,-46.997,7.568
-0.753,0.941,-0.187,319.214,-77.759,17.883
-0.529,1.231,-0.186,286.987,-114.746,39.063
-0.409,1.446,-0.036,242.615,-148.071,61.218
-0.296,1.497,0.126,195.374,-170.715,74.585
-0.224,1.451,0.255,163.635,-180.237,73.425
-0.079,1.460,0.521,155.151,-180.481,61.462
0.154,1.449,0.684,154.114,-171.631,45.776
0.363,1.452,0.783,146.240,-150.085,31.921
0.509,1.522,0.819,133.728,-122.253,22.278
0.685,1.674,0.839,115.662,-99.854,19.775
0.909,1.839,0.666,85.754,-88.257,22.461
1.054,1.991,0.423,49.988,-92.224,23.743
1.155,2.081,0.297,16.052,-111.389,20.569
1.196,2.030,0.309,-16.846,-137.817,12.451
1.198,1.892,0.398,-49.011,-162.781,4.211
1.189,1.760,0.548,-76.599,-178.162,-0.916
1.259,1.682,0.694,-97.717,-180.481,-2.319
1.435,1.567,0.705,-115.173,-170.898,-11.292
1.588,1.423,0.714,-123.291,-157.349,-36.499
1.909,1.213,0.724,-126.160,-143.921,-69.641
2.209,0.908,0.692,-138.550,-131.531,-100.769
2.349,0.282,0.759,-152.161,-119.568,-124.878
2.420,0.195,0.609,-159.424,-107.788,-130.859
2.402,0.025,0.651,-168.884,-100.952,-122.742
2.237,-0.174,0.639,-190.796,-106.201,-95.276
2.169,-0.125,0.611,-215.210,-114.258,-62.073
2.033,-0.124,0.652,-237.061,-125.000,-37.476
1.991,-0.168,0.810,-245.789,-129.333,-33.752
1.953,-0.373,1.110,-235.779,-126.465,-46.631
1.935,-0.668,1.406,-219.299,-104.187,-66.833
2.025,-0.929,1.524,-194.275,-65.247,-81.848
2.028,-1.179,1.314,-164.185,-6.592,-100.342
1.932,-1.195,1.121,-130.493,57.922,-121.338
1.782,-1.324,0.766,-99.182,91.309,-111.877
1.595,-1.348,0.473,-84.961,112.122,-99.915
1.393,-1.358,0.269,-76.477,115.112,-80.261
1.230,-1.327,0.097,-69.519,99.915,-54.565
1.062,-1.231,-0.035,-69.946,74.585,-28.076
0.923,-1.104,-0.077,-70.129,42.725,-3.906
0.847,-0.992,0.057,-69.336,10.254,13.916
0.820,-0.921,0.242,-70.679,-9.338,26.917
0.826,-0.838,0.409,-66.650,-14.221,36.377
0.860,-0.715,0.476,-54.138,-5.310,40.283
0.891,-0.594,0.476,-39.124,10.254,35.828
0.915,-0.516,0.427,-24.231,27.039,23.926
0.931,-0.450,0.385,-7.263,37.598,9.216
0.921,-0.429,0.331,8.362,38.879,-2.991
0.910,-0.463,0.269,16.907,31.067,-10.315
0.898,-0.480,0.221,21.545,15.930,-11.047
0.858,-0.476,0.254,22.339,-3.723,-6.470
0.842,-0.469,0.430,13.062,-23.437,0.366
0.852,-0.514,0.566,-6.592,-34.119,10.559
0.847,-0.540,0.628,-26.184,-32.654,22.949
0.856,-0.512,0.621,-31.921,-22.095,30.518
0.875,-0.461,0.599,-26.001,-7.996,29.846
0.868,-0.413,0.583,-15.930,6.226,20.508
0.861,-0.393,0.535,-4.150,19.958,5.554
0.848,-0.407,0.474,8.118,31.250,-9.216
0.820,-0.406,0.414,21.057,39.001,-20.569
0.792,-0.378,0.335,29.724,41.931,-24.780
0.767,-0.329,0.253,28.442,40.405,-22.522
0.748,-0.288,0.186,19.714,33.508,-16.968
0.733,-0.252,0.152,9.338,23.376,-11.475
0.725,-0.225,0.159,0.916,12.756,-8.057
0.732,-0.221,0.195,-5.493,4.761,-7.019
0.745,-0.228,0.227,-10.864,0.977,-8.179
0.755,-0.234,0.257,-13.000,1.221,-11.108
0.772,-0.240,0.272,-11.902,4.150,-15.137
0.781,-0.254,0.278,-8.301,8.179,-19.531
0.790,-0.277,0.264,-2.869,11.047,-23.132
0.811,-0.276,0.264,4.395,10.620,-23.804
0.837,-0.250,0.276,10.498,7.629,-20.203
0.857,-0.219,0.287,10.742,3.906,-14.282
0.868,-0.190,0.291,5.798,-0.244,-6.836
0.890,-0.176,0.300,-0.305,-4.211,-0.671
0.913,-0.174,0.314,-4.822,-7.507,2.930
0.753,2.504,-0.728,-2.441,-115.234,171.753
0.947,3.479,-0.883,-55.786,-157.654,206.543
0.997,4.000,-0.594,-97.717,-217.407,174.988
0.900,4.000,0.370,-119.080,-281.067,75.623
1.063,4.000,1.426,-138.672,-301.636,-56.030
1.160,3.339,2.275,-160.461,-261.536,-184.387
1.333,2.489,2.871,-173.279,-181.274,-286.621
1.462,1.438,3.198,-177.490,-85.022,-362.427
1.497,0.209,3.199,-192.932,6.958,-418.457
1.557,-1.162,2.994,-202.820,78.247,-452.637
1.689,-2.778,2.655,-181.641,121.155,-467.346
1.717,-4.000,2.371,-133.545,147.888,-459.290
2.004,-4.000,2.104,-79.712,169.739,-412.292
1.989,-4.000,1.792,-33.081,179.443,-318.542
1.792,-4.000,1.390,-8.911,188.354,-214.355
1.499,-4.000,1.127,8.179,195.007,-126.587
1.204,-4.000,0.977,44.922,198.853,-63.721
0.888,-4.000,0.881,99.182,207.764,-18.738
0.553,-4.000,0.917,162.354,209.839,21.729
0.314,-4.000,1.066,216.064,199.219,56.824
0.113,-3.557,1.229,241.821,182.861,87.402
-0.157,-3.171,1.408,253.601,171.387,109.619
-0.462,-2.767,1.653,272.095,160.706,119.141
-0.739,-2.344,1.898,302.490,142.151,125.427
-1.063,-1.813,2.084,329.346,119.629,141.174
-1.450,-1.332,2.172,340.149,105.347,162.903
-1.913,-0.912,2.260,339.233,104.065,184.875
-2.324,-0.455,2.315,333.130,111.206,208.557
-2.714,0.082,2.227,324.341,118.835,236.023
-3.033,0.598,2.028,316.650,125.793,250.977
-3.043,0.994,1.802,316.467,127.930,241.699
-3.230,1.417,1.409,322.144,123.291,212.891
-3.161,1.637,1.085,340.332,126.465,175.659
-2.964,1.812,0.808,350.281,119.019,139.038
-2.646,1.902,0.592,339.722,98.755,107.422
-2.279,1.904,0.497,309.082,75.439,81.848
-1.945,1.767,0.485,266.663,53.284,62.866
-1.583,1.662,0.553,226.257,39.856,49.255
-1.161,1.615,0.614,194.946,34.973,40.222
-0.760,1.673,0.622,170.471,35.583,40.405
-0.471,1.852,0.560,152.527,41.382,44.678
-0.105,2.061,0.358,136.230,33.752,37.476
0.283,2.206,0.213,115.173,10.620,17.639
0.602,2.197,0.091,88.928,-18.127,-9.155
0.867,2.002,0.033,60.791,-38.940,-44.617
1.101,1.728,0.036,40.649,-54.749,-82.886
1.371,1.358,0.038,27.710,-64.819,-115.417
1.582,0.923,-0.055,13.794,-59.814,-140.259
1.721,0.544,-0.216,0.122,-43.335,-153.381
1.866,0.253,-0.476,-9.583,-25.574,-151.428
1.967,0.088,-0.837,-15.137,-13.306,-140.625
2.018,0.015,-1.132,-17.639,-16.907,-122.131
2.104,0.042,-1.289,-25.024,-40.588,-88.562
2.163,0.203,-1.241,-39.612,-84.717,-39.124
2.241,0.456,-1.073,-63.171,-134.216,11.169
2.302,0.712,-0.744,-88.318,-168.701,59.631
2.404,0.898,-0.414,-108.154,-178.528,89.539
2.418,1.044,-0.208,-123.596,-164.246,86.731
2.370,1.102,-0.110,-127.197,-131.958,57.983
2.283,1.051,-0.125,-121.643,-95.093,14.832
2.143,0.860,-0.176,-118.103,-66.711,-27.466
1.936,0.621,-0.169,-120.789,-52.368,-54.382
1.737,0.399,-0.133,-129.700,-50.415,-61.462
1.668,0.244,0.614,-147.339,-59.998,-51.392
1.321,0.108,-0.256,-165.833,-85.938,-29.053
1.464,0.118,0.324,-187.683,-53.345,-4.333
1.276,0.089,0.254,-188.843,-96.191,13.672
1.355,-0.180,0.222,-188.965,-89.233,10.254
1.219,-0.111,0.389,-209.351,-31.494,-9.888
1.123,-0.392,0.183,-187.561,-15.930,-26.428
1.060,-0.477,0.029,-164.612,4.761,-52.979
0.980,-0.558,-0.061,-150.024,19.226,-69.092
0.928,-0.675,-0.167,-131.958,18.677,-67.078
0.888,-0.669,-0.228,-124.817,5.310,-50.171
0.858,-0.600,-0.243,-128.235,-17.517,-24.963
0.847,-0.536,-0.224,-136.597,-45.898,-2.441
0.871,-0.536,-0.134,-145.630,-72.021,5.920
0.910,-0.617,-0.001,-148.193,-88.867,-1.282
0.942,-0.728,0.170,-139.343,-94.727,-15.930
1.001,-0.871,0.387,-123.413,-90.454,-31.982
1.034,-0.984,0.504,-108.521,-75.745,-43.457
1.049,-0.979,0.480,-93.994,-54.993,-43.762
