aX,aY,aZ,gX,gY,gZ
1.639,1.068,0.704,138.245,7.202,78.613
1.638,1.127,0.768,122.253,6.287,80.872
1.599,1.124,0.767,117.737,7.568,69.153
1.522,1.066,0.713,119.629,14.526,46.021
1.421,0.981,0.645,120.728,20.813,21.118
1.240,0.869,0.518,119.812,18.921,6.958
1.057,0.883,0.473,115.967,16.663,4.639
1.008,0.875,0.381,107.788,13.916,23.865
1.034,0.966,0.370,94.849,15.991,42.053
1.026,1.034,0.364,81.299,18.188,47.485
1.001,1.054,0.354,72.327,14.832,40.344
1.015,0.991,0.336,68.359,11.108,20.081
0.990,0.855,0.343,66.772,3.540,-10.254
0.909,0.670,0.344,66.406,-3.052,-41.504
0.809,0.518,0.287,69.763,-4.761,-59.265
0.749,0.393,0.271,69.397,-4.761,-54.871
0.735,0.335,0.318,58.472,-3.601,-28.381
0.751,0.367,0.374,42.358,-1.343,10.925
0.787,0.467,0.386,28.320,0.549,48.889
0.835,0.575,0.399,18.799,-1.709,72.632
0.885,0.673,0.405,13.428,-6.348,79.041
0.935,0.719,0.386,12.939,-10.071,70.007
0.953,0.710,0.354,14.893,-11.658,47.791
0.940,0.669,0.316,15.808,-12.085,20.996
0.923,0.595,0.294,15.320,-12.695,-2.258
0.905,0.496,0.273,14.160,-13.855,-18.188
0.883,0.404,0.257,12.207,-14.832,-25.024
0.878,0.342,0.264,7.263,-15.076,-22.034
0.898,0.309,0.288,0.977,-13.000,-11.108
0.919,0.294,0.326,-5.432,-9.949,1.160
0.957,0.296,0.367,-10.376,-7.874,10.986
1.860,-1.000,0.036,53.101,-34.973,-17.212
2.141,-1.151,0.060,66.162,-29.663,-7.507
2.402,-1.208,0.224,74.158,-21.301,13.855
2.668,-1.071,0.496,81.360,-12.817,45.776
2.915,-0.807,0.744,91.003,-5.737,82.825
3.200,-0.406,1.011,97.229,7.751,119.141
3.556,0.088,1.248,94.360,31.860,145.447
3.834,0.557,1.376,85.693,64.697,151.550
3.927,0.907,1.484,73.669,102.966,140.137
3.812,1.053,1.621,60.852,139.526,119.995
3.537,1.191,1.727,54.932,170.471,99.365
3.024,1.293,1.696,59.631,192.932,86.975
2.495,1.361,1.591,58.716,210.266,93.811
1.981,1.512,1.461,40.710,224.121,112.976
1.459,1.668,1.303,20.203,233.459,138.611
1.009,1.864,1.098,-4.150,233.704,162.048
0.664,2.106,0.901,-31.982,224.182,174.866
0.459,2.262,0.829,-65.674,207.092,173.218
0.289,2.339,0.996,-104.675,188.660,155.640
0.197,2.305,1.170,-134.399,178.406,122.498
0.146,2.103,1.222,-140.686,170.044,79.529
0.005,1.785,1.159,-130.493,156.677,31.860
-0.178,1.472,1.043,-117.737,143.188,-8.545
-0.352,1.180,0.901,-112.976,134.644,-30.457
-0.503,0.928,0.757,-125.610,126.953,-28.320
-0.609,0.715,0.627,-153.381,113.708,-6.653
-0.700,0.609,0.486,-184.814,99.854,26.733
-0.789,0.544,0.346,-208.313,84.412,59.326
-0.849,0.534,0.239,-218.994,61.523,80.933
-0.861,0.531,0.151,-216.614,32.410,90.393
-0.852,0.497,0.141,-205.444,1.892,88.440
-0.833,0.448,0.173,-189.209,-23.437,78.125
-0.840,0.407,0.188,-170.288,-40.833,65.491
-0.839,0.385,0.185,-153.870,-51.636,54.443
-0.818,0.324,0.160,-144.226,-57.678,48.584
-0.809,0.276,0.129,-143.616,-59.326,47.302
-0.789,0.207,0.068,-151.184,-57.678,50.232
-0.746,0.127,0.025,-162.537,-57.556,53.650
-0.683,0.030,0.002,-168.884,-63.477,54.077
-0.624,-0.089,-0.003,-167.603,-70.984,50.354
-0.577,-0.235,0.015,-160.828,-76.721,44.434
-0.523,-0.343,0.053,-149.536,-82.886,37.415
-0.464,-0.414,0.073,-133.728,-92.224,30.090
-0.415,-0.467,0.058,-118.164,-100.830,24.414
-0.369,-0.515,0.094,-111.450,-104.126,24.048
-0.288,-0.538,0.129,-113.647,-99.854,30.762
-0.159,-0.539,0.125,-119.812,-93.323,38.696
-0.052,-0.572,0.104,-124.512,-90.515,39.612
-0.010,-0.646,0.159,-124.146,-89.905,32.349
0.050,-0.744,0.239,-113.586,-85.938,20.264
0.098,-0.822,0.247,-92.407,-81.726,3.967
0.073,-0.919,0.182,-66.589,-81.177,-13.489
0.011,-0.987,0.101,-45.715,-81.848,-27.649
0.005,-1.017,-0.001,-34.119,-82.703,-33.325
0.032,-1.048,-0.087,-30.701,-84.778,-32.227
0.059,-1.050,-0.114,-32.410,-87.219,-27.710
0.102,-1.021,-0.135,-33.264,-87.708,-22.095
0.208,-1.004,-0.184,-33.264,-87.769,-18.677
0.303,-1.013,-0.226,-30.945,-91.187,-19.592
0.308,-1.049,-0.194,-25.146,-95.032,-24.109
0.326,-1.056,-0.125,-16.724,-93.018,-29.297
0.367,-1.085,-0.084,-3.967,-91.736,-35.400
0.365,-1.121,-0.025,13.916,-97.534,-42.297
0.391,-1.161,0.007,30.457,-108.887,-48.523
0.447,-1.197,0.069,42.053,-124.084,-47.668
0.502,-1.164,0.115,50.476,-139.160,-36.133
0.713,-1.094,0.257,57.068,-144.653,-19.226
0.741,-0.861,0.233,59.021,-146.423,-1.282
0.910,-0.708,0.151,64.026,-136.475,13.733
1.136,-0.594,0.137,69.397,-128.723,8.423
1.321,-0.583,0.198,76.904,-129.822,-5.188
1.543,-0.665,0.392,83.679,-132.263,-28.259
1.760,-0.848,0.623,94.604,-136.963,-49.011
1.912,-1.019,0.817,108.032,-135.376,-59.631
2.016,-1.165,0.964,119.568,-122.253,-59.937
2.157,-1.221,1.120,128.479,-100.403,-48.584
2.323,-1.140,1.298,131.653,-83.984,-28.625
2.488,-0.972,1.388,135.986,-77.698,-5.249
2.596,-0.739,1.385,145.203,-74.402,14.343
2.612,-0.484,1.323,154.785,-70.251,28.564
2.552,-0.218,1.225,163.086,-63.293,41.077
2.428,0.075,1.087,167.969,-47.058,52.185
2.289,0.423,0.970,166.626,-19.958,61.646
2.132,0.796,0.839,157.715,1.648,72.388
2.008,1.109,0.752,142.151,11.841,79.407
1.927,1.328,0.709,126.526,20.203,76.965
1.895,1.436,0.701,119.690,28.503,64.453
1.820,1.461,0.692,123.291,30.396,42.053
1.776,1.379,0.736,130.371,26.123,14.404
1.725,1.249,0.784,139.648,12.939,-11.169
1.617,1.147,0.801,150.024,6.348,-35.767
1.463,1.121,0.769,156.006,9.094,-46.692
1.310,1.124,0.687,147.034,17.883,-35.645
1.194,1.156,0.591,122.620,26.917,-8.850
1.140,1.219,0.510,92.346,34.729,21.667
1.110,1.276,0.442,66.406,44.983,40.894
1.055,1.277,0.376,51.147,54.993,39.795
0.969,1.203,0.292,46.753,55.481,21.118
0.895,1.076,0.187,48.950,45.959,-6.775
0.844,0.921,0.107,53.467,26.855,-33.508
0.806,0.750,0.089,55.176,3.418,-51.514
0.799,0.617,0.150,51.819,-13.306,-57.922
0.699,0.524,0.217,46.021,-21.851,-51.025
0.992,0.395,0.344,41.199,-10.254,-27.222
0.834,0.614,0.548,37.231,-28.259,-12.329
0.780,0.624,0.497,32.593,-63.049,1.465
0.922,0.768,0.467,23.560,-35.828,14.404
0.911,0.790,0.466,11.658,-10.437,22.278
0.882,0.792,0.402,-7.812,-3.113,18.921
0.870,0.728,0.336,-19.958,-3.357,7.568
0.848,0.610,0.278,-19.470,-9.827,-6.042
0.831,0.488,0.230,-11.536,-17.517,-21.057
0.788,0.380,0.174,-1.038,-23.499,-32.898
0.766,0.285,0.160,5.066,-28.625,-34.607
0.775,0.201,0.191,4.700,-31.982,-27.100
0.804,0.159,0.297,1.099,-32.837,-15.320
0.850,0.155,0.408,-1.770,-28.870,-3.540
0.921,0.186,0.513,-4.089,-20.996,6.165
0.981,0.220,0.568,-6.531,-10.803,10.925
1.462,-1.254,0.311,54.932,-88.196,32.166
1.744,-1.246,0.519,64.880,-86.792,37.415
2.077,-1.165,0.742,76.599,-78.125,48.340
2.352,-0.948,0.904,90.149,-63.965,63.599
2.578,-0.557,1.011,99.792,-45.593,79.651
2.813,-0.078,1.058,99.548,-20.386,98.572
3.029,0.358,1.031,86.426,12.939,116.577
3.184,0.652,0.974,67.993,48.096,126.221
3.158,0.803,0.902,59.326,79.773,125.854
2.991,0.898,0.804,62.500,103.516,118.835
2.740,0.969,0.791,71.716,112.000,113.098
2.500,1.107,0.847,81.360,106.873,117.249
2.209,1.362,0.957,81.238,97.229,135.681
1.882,1.705,1.071,67.383,88.806,165.771
1.580,2.080,1.266,31.311,82.581,199.158
1.402,2.494,1.597,-27.466,90.332,228.577
1.292,2.789,2.138,-86.243,124.023,240.051
1.116,2.892,2.232,-120.239,183.228,221.619
0.794,2.748,1.902,-121.521,238.586,180.847
0.449,2.491,1.471,-111.023,264.038,130.798
0.211,2.122,1.046,-96.558,260.803,83.069
0.044,1.792,0.788,-83.252,244.263,46.143
-0.035,1.539,0.547,-71.350,225.525,20.813
-0.107,1.304,0.381,-58.289,200.439,-0.671
-0.168,1.109,0.295,-46.021,171.265,-19.531
-0.218,0.942,0.264,-37.781,144.104,-29.175
-0.244,0.868,0.279,-38.513,119.507,-26.733
-0.284,0.841,0.357,-48.157,99.426,-14.832
-0.325,0.903,0.433,-61.768,86.426,3.357
-0.322,0.930,0.502,-78.247,79.834,21.179
-0.320,0.962,0.685,-97.839,73.792,28.503
-0.332,0.974,0.843,-109.253,68.787,25.940
-0.353,0.952,0.852,-108.948,72.693,18.311
-0.424,0.888,0.724,-103.333,70.801,1.282
-0.479,0.779,0.542,-101.318,52.185,-20.386
-0.561,0.678,0.446,-108.276,26.428,-40.466
-0.599,0.532,0.380,-121.277,8.057,-56.519
-0.675,0.383,0.381,-138.062,-2.808,-66.223
-0.736,0.249,0.398,-156.067,-11.536,-69.641
-0.806,0.139,0.379,-170.776,-24.292,-66.589
-0.875,0.035,0.359,-181.702,-38.879,-60.486
-0.927,-0.060,0.301,-194.763,-51.331,-48.462
-0.959,-0.167,0.286,-214.905,-65.491,-24.658
-0.936,-0.226,0.298,-234.009,-82.886,5.859
-0.881,-0.239,0.401,-239.502,-103.027,28.564
-0.809,-0.292,0.476,-224.854,-124.512,36.194
-0.725,-0.378,0.498,-194.885,-143.616,30.273
-0.676,-0.455,0.526,-164.978,-157.349,13.855
-0.604,-0.571,0.545,-142.395,-160.278,-4.517
-0.522,-0.707,0.543,-133.545,-150.635,-17.212
-0.439,-0.882,0.509,-137.939,-131.470,-20.630
-0.365,-1.025,0.424,-148.560,-109.802,-14.893
-0.339,-1.089,0.280,-157.227,-90.210,-6.836
-0.328,-1.137,0.119,-156.067,-75.684,-2.502
-0.329,-1.173,-0.052,-141.846,-65.247,-1.282
-0.353,-1.183,-0.198,-118.896,-60.913,-5.920
-0.378,-1.159,-0.312,-92.834,-65.308,-15.320
-0.345,-1.169,-0.399,-68.726,-75.378,-27.344
-0.185,-1.241,-0.445,-53.772,-87.524,-37.842
-0.055,-1.304,-0.490,-47.546,-98.206,-42.053
0.044,-1.342,-0.451,-48.279,-106.812,-46.448
0.284,-1.494,-0.308,-51.147,-110.779,-53.040
0.548,-1.667,-0.202,-44.373,-110.229,-56.763
0.722,-1.737,-0.129,-24.414,-108.459,-63.293
0.793,-1.719,-0.138,1.526,-104.309,-80.811
0.765,-1.754,-0.119,28.687,-100.159,-106.079
0.759,-1.759,-0.091,48.706,-98.389,-128.967
0.884,-1.760,-0.250,59.448,-101.318,-142.944
1.015,-1.795,-0.330,65.186,-115.662,-145.325
1.251,-1.828,-0.230,65.674,-127.686,-138.794
1.460,-1.822,-0.162,66.895,-129.395,-124.146
1.767,-1.767,0.029,73.059,-119.995,-109.436
1.740,-1.680,0.070,78.552,-115.845,-96.313
1.711,-1.605,0.067,86.914,-98.633,-81.299
1.718,-1.477,0.224,90.698,-83.618,-74.707
1.732,-1.292,0.443,90.210,-87.219,-66.589
1.861,-1.105,0.704,90.881,-105.164,-45.898
2.158,-0.958,0.983,91.736,-115.479,-11.719
2.401,-0.716,1.249,87.524,-101.563,28.381
2.600,-0.378,1.451,84.351,-63.904,67.932
2.689,0.009,1.493,91.003,-24.475,97.229
2.623,0.336,1.367,111.816,-7.751,106.689
2.511,0.540,1.156,135.864,-13.123,95.886
2.344,0.664,0.954,151.733,-24.292,77.637
2.221,0.827,0.836,155.701,-31.860,69.824
2.183,0.969,0.852,145.569,-39.734,79.529
2.210,1.087,0.967,121.155,-40.527,103.455
2.246,1.223,1.098,91.248,-26.001,128.601
2.219,1.285,1.165,73.669,-7.080,137.817
2.117,1.249,1.184,74.951,6.592,119.202
1.910,1.144,1.154,93.811,16.174,75.684
1.572,1.027,1.020,123.474,27.893,26.428
1.263,1.005,0.801,148.987,40.588,0.366
1.076,1.061,0.515,157.043,41.931,9.766
0.941,1.283,0.371,141.602,37.109,39.063
0.985,1.530,0.340,107.361,36.194,76.172
1.061,1.722,0.359,70.251,39.856,93.811
1.114,1.797,0.346,43.152,42.969,78.369
1.104,1.693,0.283,29.907,36.011,35.156
1.054,1.438,0.253,30.029,25.940,-22.156
1.012,1.066,0.275,40.527,15.137,-79.712
0.626,0.771,0.189,58.472,5.981,-121.338
0.989,0.435,0.481,78.918,16.052,-138.611
0.567,0.100,0.332,83.435,-21.606,-130.676
0.665,0.128,0.275,71.777,-17.029,-74.951
0.727,0.189,0.362,45.715,1.831,-0.732
0.759,0.390,0.397,17.273,11.719,57.800
0.767,0.599,0.356,-2.747,17.151,88.745
0.793,0.743,0.272,-10.620,19.470,93.201
0.794,0.769,0.204,-11.353,18.555,73.730
0.767,0.709,0.121,-6.348,10.864,38.147
0.731,0.573,0.039,3.845,-0.916,-0.305
0.697,0.437,0.002,14.099,-10.437,-31.860
0.679,0.306,0.011,21.912,-17.822,-49.438
0.684,0.214,0.070,26.184,-25.146,-50.293
0.725,0.168,0.169,23.315,-32.776,-35.461
0.813,0.196,0.346,12.207,-36.499,-10.925
0.914,0.273,0.482,-1.892,-27.954,12.695
0.955,0.354,0.488,-13.000,-11.536,26.611
0.676,-2.036,-0.411,11.230,-123.535,-60.791
0.837,-2.293,-0.424,-0.916,-126.709,-41.199
1.115,-2.401,-0.257,-10.010,-136.719,-2.747
1.537,-2.257,0.166,-11.414,-147.095,48.950
2.015,-1.814,0.623,0.916,-144.287,95.947
2.518,-1.165,0.986,24.475,-130.493,126.343
2.918,-0.459,1.356,42.480,-103.271,133.850
3.262,0.239,1.641,46.387,-52.307,120.300
3.683,0.750,1.770,44.678,8.667,94.482
4.000,0.971,1.727,45.105,64.148,63.599
4.000,1.062,1.627,54.871,112.244,38.086
4.000,1.128,1.546,70.923,148.865,26.672
4.000,1.274,1.715,78.857,171.021,30.457
4.000,1.549,2.058,69.824,188.904,44.617
3.996,1.969,2.402,49.072,210.876,64.148
3.697,2.452,2.701,17.456,239.319,78.674
3.342,3.016,3.059,-29.419,278.320,73.242
2.833,3.302,2.947,-72.998,323.059,48.340
2.135,3.233,2.536,-93.994,355.835,11.292
1.485,2.941,2.035,-91.980,372.559,-30.640
0.954,2.525,1.547,-69.275,367.371,-69.458
0.482,2.156,1.262,-45.349,339.539,-101.074
0.160,1.850,1.102,-29.907,301.575,-119.995
-0.146,1.536,1.044,-23.987,260.315,-125.549
-0.409,1.244,1.008,-25.085,220.520,-120.422
-0.693,0.957,0.758,-34.607,186.340,-100.220
-0.964,0.764,0.450,-61.768,154.114,-54.321
-1.142,0.723,0.383,-109.680,120.483,6.775
-1.171,0.807,0.481,-153.809,89.294,56.519
-1.160,0.925,0.694,-177.917,62.439,80.383
-1.195,0.987,0.872,-185.425,42.969,77.454
-1.218,0.906,0.811,-176.880,27.710,59.937
-1.214,0.757,0.635,-161.377,11.230,40.955
-1.313,0.635,0.497,-149.719,0.977,26.001
-1.282,0.468,0.339,-142.700,-0.488,19.531
-1.205,0.329,0.213,-140.381,-2.502,20.996
-1.129,0.222,0.094,-139.282,-3.845,23.376
-1.047,0.100,0.026,-137.268,-4.456,24.475
-1.006,0.022,-0.056,-132.080,-4.211,26.611
-0.822,0.024,-0.036,-123.413,-0.427,30.090
-0.880,0.078,-0.133,-112.122,-5.066,33.203
-0.777,0.232,-0.191,-106.506,-3.723,29.175
-0.676,0.406,-0.243,-116.943,-10.193,23.376
-0.532,0.401,-0.214,-143.616,-17.090,28.015
-0.408,0.277,-0.120,-173.523,-18.066,34.607
-0.297,0.191,-0.019,-197.021,-10.315,38.452
-0.216,0.138,0.046,-209.412,-0.671,41.687
-0.176,0.092,0.065,-207.581,6.409,40.649
-0.130,0.061,0.031,-193.237,7.019,34.668
-0.113,0.058,-0.040,-170.288,-0.244,23.987
-0.078,0.021,-0.125,-144.226,-12.024,10.376
-0.063,-0.051,-0.162,-119.934,-27.344,-4.028
-0.083,-0.133,-0.145,-95.825,-42.053,-17.273
-0.065,-0.200,-0.134,-72.021,-53.345,-26.428
-0.042,-0.257,-0.116,-51.514,-63.904,-32.898
-0.052,-0.315,-0.084,-35.889,-72.815,-39.490
-0.061,-0.409,-0.051,-28.687,-75.745,-43.518
-0.039,-0.519,-0.013,-31.555,-72.693,-40.283
-0.033,-0.609,0.044,-37.415,-66.223,-32.410
0.000,-0.710,0.069,-39.612,-60.364,-26.428
0.057,-0.831,0.053,-35.950,-57.617,-21.851
0.076,-0.952,0.047,-26.245,-57.373,-19.104
0.054,-1.068,0.069,-13.794,-59.143,-22.278
0.038,-1.182,0.072,-1.038,-63.721,-32.898
-0.000,-1.298,0.110,15.015,-69.763,-43.701
-0.055,-1.373,0.120,36.377,-77.271,-54.382
-0.042,-1.391,0.041,58.472,-84.351,-65.735
-0.051,-1.470,-0.024,70.740,-91.980,-72.449
-0.099,-1.562,-0.028,70.984,-101.013,-66.772
-0.037,-1.686,-0.054,62.012,-110.168,-46.753
0.106,-1.799,-0.093,47.974,-117.920,-20.386
0.219,-1.898,-0.087,37.720,-123.047,-0.183
0.377,-1.925,-0.008,37.415,-123.108,7.446
0.468,-1.971,0.001,51.697,-125.000,0.488
0.643,-2.104,0.016,75.195,-129.395,-13.123
0.805,-2.374,0.034,98.816,-143.799,-32.043
0.958,-2.699,0.045,117.004,-159.729,-48.035
0.941,-3.023,0.094,129.761,-167.725,-48.035
0.910,-3.210,0.235,138.245,-166.199,-25.818
0.949,-3.103,0.457,148.804,-167.847,20.996
1.161,-2.733,0.773,163.025,-176.941,76.965
1.429,-2.259,1.244,174.988,-189.880,129.211
1.719,-1.645,1.839,178.223,-197.693,173.523
2.047,-0.939,2.324,177.124,-189.148,210.693
2.296,-0.110,2.562,173.706,-162.842,246.887
2.478,0.725,2.690,167.725,-119.812,274.780
2.519,1.573,2.571,167.542,-67.383,274.780
2.564,2.198,2.202,171.997,-17.639,241.821
2.495,2.395,1.852,166.016,15.991,181.580
2.317,2.369,1.516,153.503,35.278,111.938
2.104,2.279,1.239,146.973,43.274,49.866
1.970,2.146,0.997,151.367,38.330,7.507
1.864,2.059,0.931,151.306,24.292,-11.963
1.923,1.980,1.027,135.193,13.367,-15.381
1.976,1.877,1.178,109.985,19.775,-12.817
1.921,1.747,1.264,88.440,40.771,-13.611
1.783,1.610,1.180,75.989,65.247,-21.301
1.672,1.447,1.029,69.214,79.590,-33.997
1.508,1.257,0.938,66.956,80.627,-52.734
1.293,1.066,0.807,72.327,78.735,-71.899
1.098,0.938,0.674,82.947,78.003,-80.872
1.008,0.827,0.545,88.928,71.045,-77.820
0.929,0.762,0.440,83.130,57.251,-64.636
0.844,0.749,0.356,64.880,50.598,-45.227
0.659,0.774,0.198,41.016,52.551,-24.719
0.768,0.715,0.187,16.785,68.665,-7.080
0.791,0.762,0.241,-7.812,58.289,7.141
0.696,0.747,0.174,-24.963,10.986,17.883
0.742,0.702,0.108,-34.119,-10.315,12.268
0.755,0.709,0.115,-33.752,0.000,-0.122
0.792,0.674,0.182,-28.748,11.353,-9.766
0.788,0.625,0.229,-28.076,5.310,-14.221
0.784,0.568,0.242,-30.212,-1.404,-15.503
0.797,0.528,0.261,-30.273,1.953,-12.512
0.780,0.475,0.251,-27.466,-0.366,-9.399
0.768,0.408,0.235,-23.743,-11.658,-8.484
0.774,0.333,0.187,-18.311,-22.217,-9.460
0.792,0.259,0.180,-14.221,-26.184,-13.794
0.804,0.193,0.188,-10.620,-27.527,-20.935
1.550,-0.891,0.262,54.321,-66.101,7.812
1.823,-0.836,0.391,59.509,-63.477,30.579
2.076,-0.717,0.595,63.782,-56.030,52.368
2.331,-0.521,0.781,70.068,-41.687,70.251
2.581,-0.322,0.929,74.341,-24.292,83.557
2.802,-0.115,1.007,76.782,-5.798,93.079
3.025,0.093,1.071,75.989,17.029,97.900
3.144,0.283,1.149,76.416,42.786,97.107
3.146,0.501,1.251,80.017,68.970,95.337
3.062,0.819,1.363,79.407,95.703,100.647
2.895,1.180,1.425,68.665,123.352,113.586
2.650,1.552,1.392,47.852,151.611,130.554
2.506,1.815,1.331,21.118,184.326,148.010
2.362,1.950,1.294,-9.521,208.679,152.100
2.122,1.958,1.235,-36.499,225.952,136.780
1.858,1.933,1.187,-49.438,248.474,116.333
1.598,1.857,1.159,-50.110,263.062,95.520
1.329,1.772,1.102,-46.753,265.564,77.881
1.083,1.686,1.011,-44.189,266.724,66.040
0.820,1.672,0.876,-45.715,266.296,57.617
0.584,1.719,0.758,-57.983,260.254,50.415
0.447,1.669,0.738,-82.458,246.338,39.673
0.295,1.545,0.747,-104.980,226.440,21.118
0.110,1.372,0.722,-113.098,206.970,-2.747
-0.077,1.183,0.672,-111.938,190.369,-22.583
-0.225,0.989,0.603,-110.229,174.072,-33.508
-0.337,0.819,0.538,-110.596,156.738,-35.339
-0.440,0.687,0.485,-113.586,138.123,-30.945
-0.515,0.577,0.448,-118.469,118.958,-22.766
-0.560,0.520,0.445,-123.413,99.548,-12.268
-0.585,0.504,0.482,-128.479,81.482,-2.747
-0.596,0.516,0.541,-132.629,65.979,4.883
-0.578,0.543,0.637,-134.521,54.382,9.644
-0.537,0.592,0.716,-135.437,48.462,11.658
-0.452,0.608,0.769,-137.817,46.448,9.521
-0.420,0.562,0.749,-140.442,43.335,0.366
-0.448,0.499,0.671,-140.442,38.879,-12.207
-0.456,0.431,0.551,-138.489,33.997,-20.020
-0.446,0.351,0.467,-138.977,27.771,-20.203
-0.439,0.276,0.427,-145.386,22.034,-15.686
-0.448,0.204,0.393,-155.701,15.930,-6.897
-0.441,0.144,0.361,-169.067,8.972,5.859
-0.423,0.082,0.339,-182.617,2.747,20.325
-0.400,0.048,0.331,-193.420,-1.770,34.851
-0.371,0.033,0.306,-199.463,-8.118,46.997
-0.348,-0.013,0.313,-200.500,-16.846,52.917
-0.309,-0.085,0.366,-193.420,-22.339,52.490
-0.272,-0.160,0.367,-174.744,-23.621,44.189
-0.283,-0.242,0.269,-148.010,-29.236,26.550
-0.340,-0.350,0.146,-123.474,-39.307,5.066
-0.406,-0.485,0.032,-110.107,-47.485,-9.949
-0.483,-0.675,-0.078,-112.244,-54.138,-10.010
-0.523,-0.828,-0.090,-124.939,-64.209,6.165
-0.465,-0.957,-0.094,-136.292,-79.407,32.410
-0.411,-1.037,-0.078,-137.939,-98.145,55.969
-0.336,-1.108,-0.053,-130.615,-114.990,68.909
-0.247,-1.173,-0.013,-112.427,-128.052,69.336
-0.211,-1.209,0.006,-83.069,-137.756,55.054
-0.186,-1.249,0.025,-50.903,-144.470,30.212
-0.132,-1.349,0.024,-24.292,-148.560,3.845
-0.083,-1.466,0.019,-8.423,-153.381,-16.785
-0.045,-1.595,0.007,-4.211,-159.607,-28.442
0.012,-1.720,-0.014,-6.592,-163.513,-29.053
0.052,-1.778,-0.057,-6.287,-163.757,-20.264
0.104,-1.718,-0.141,0.916,-164.917,-7.568
0.238,-1.620,-0.246,15.076,-171.326,0.854
0.375,-1.444,-0.228,29.480,-184.570,0.183
0.557,-1.282,-0.114,42.297,-201.477,-2.808
0.886,-1.175,-0.016,56.763,-211.975,-13.123
1.230,-1.196,0.156,66.223,-214.783,-34.302
1.512,-1.290,0.362,63.354,-205.505,-59.387
1.607,-1.451,0.493,57.800,-183.350,-82.153
1.622,-1.659,0.530,59.692,-158.997,-98.145
1.645,-1.878,0.544,66.467,-143.188,-101.257
1.706,-2.029,0.616,76.904,-141.602,-85.510
1.816,-2.026,0.755,89.844,-148.743,-51.758
1.992,-1.774,0.915,103.577,-155.029,-7.385
2.169,-1.416,1.041,115.784,-157.532,39.917
2.266,-0.972,1.178,119.507,-155.029,85.144
2.387,-0.446,1.385,111.450,-135.681,120.239
2.507,0.065,1.448,103.638,-98.816,141.052
2.525,0.443,1.351,106.628,-53.833,144.897
2.585,0.644,1.242,114.075,-12.085,128.418
2.572,0.766,1.180,124.695,11.902,96.069
2.398,0.832,1.092,139.771,11.719,60.852
2.175,0.815,0.944,150.391,-1.465,35.339
2.012,0.783,0.778,151.611,-9.766,24.841
1.898,0.816,0.661,141.663,-6.592,32.898
1.794,0.897,0.621,118.896,1.160,52.917
1.735,1.028,0.646,90.515,8.972,73.303
1.689,1.115,0.664,69.702,17.883,83.252
1.698,1.116,0.656,64.209,28.564,75.989
1.691,1.045,0.621,74.585,36.133,49.377
1.610,0.915,0.582,95.337,35.400,10.559
1.485,0.772,0.586,116.455,28.442,-24.841
1.321,0.618,0.652,129.333,18.799,-44.373
1.168,0.514,0.666,133.484,8.850,-39.551
1.070,0.545,0.617,129.333,2.869,-8.972
1.011,0.679,0.577,113.831,3.723,35.583
1.004,0.864,0.540,90.637,10.925,76.660
0.941,1.024,0.470,69.153,21.484,97.534
0.632,1.093,0.152,51.697,33.508,94.971
1.140,1.086,0.453,38.147,58.289,78.918
0.728,0.912,0.269,34.119,10.437,47.852
0.847,0.810,0.184,42.603,-5.127,7.019
0.832,0.673,0.203,56.763,9.705,-25.696
0.814,0.564,0.247,65.857,12.756,-45.532
0.838,0.469,0.311,61.035,4.517,-45.593
0.841,0.394,0.373,48.096,-0.488,-28.320
0.866,0.397,0.427,33.081,8.179,-4.578
0.858,0.436,0.417,21.484,20.020,15.930
0.861,0.480,0.362,10.681,24.231,29.236
0.863,0.476,0.281,2.625,23.804,32.043
0.857,0.443,0.223,-1.038,23.621,23.010
0.839,0.387,0.204,-0.977,21.851,6.470
0.804,0.314,0.172,4.700,15.747,-8.972
0.803,0.257,0.129,11.902,9.583,-17.273
0.771,0.229,0.110,15.503,2.747,-17.639
0.787,0.220,0.121,14.526,-0.916,-12.817
1.291,-1.029,0.263,51.331,-41.199,23.865
1.472,-1.011,0.279,56.763,-44.983,42.175
1.685,-0.888,0.395,63.232,-45.227,63.782
1.904,-0.677,0.526,71.350,-41.992,85.388
2.176,-0.414,0.680,76.721,-30.334,101.807
2.469,-0.110,0.888,77.881,-12.329,107.971
2.674,0.162,1.083,78.186,7.629,101.501
2.830,0.364,1.136,83.740,30.823,83.557
2.958,0.449,1.018,93.689,48.828,59.021
3.039,0.512,0.829,98.328,64.087,41.931
3.155,0.620,0.733,86.243,85.266,41.077
3.166,0.809,0.776,55.908,102.661,49.438
3.120,1.100,0.945,13.916,105.286,61.340
3.048,1.300,1.266,-36.987,111.816,68.787
2.773,1.388,1.680,-74.707,124.268,60.059
2.388,1.463,1.916,-79.407,137.573,40.710
1.982,1.488,1.841,-66.833,161.011,25.574
1.565,1.560,1.618,-60.242,197.876,22.522
1.269,1.761,1.251,-61.584,238.342,31.799
1.051,2.042,0.839,-71.716,268.494,44.983
0.857,2.256,0.409,-88.318,281.494,46.143
0.652,2.348,0.114,-101.318,276.123,30.151
0.481,2.242,-0.065,-104.004,254.578,3.418
0.309,2.025,-0.173,-100.708,222.412,-22.400
0.198,1.794,-0.198,-96.497,186.584,-39.001
0.104,1.643,-0.134,-92.285,153.503,-44.128
0.057,1.560,0.082,-96.191,128.723,-38.574
